user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
GyanveerSingh8,Chowkidar Wat The Fact 🇮🇳,961306096190201856,2018-02-07 18:30:08,/GyanveerSingh8/status/961306096190201856,1,1,2,"Man you are such a stick in the mud i bet you would consider only engineering or MBBS for your kids 
Do u know what an engineer earns today ? A co like Tata Steel pays a Graduate Trainee 18 k 
Engineers in my co I pay them 25 k 
Sheeshman you're so so dumb !!! ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Man you are such a stick in the mud i bet you would consider only engineering <strong>or</strong> MBBS for your kids 
Do u know what an engineer earns today ? A co like <strong>Tata Steel</strong> pays a Graduate Trainee 18 k 
Engineers in my co I pay them 25 k 
Sheeshman you're so so dumb !!! <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/></p>"
biswait,Biswa Paul.,960743733858746369,2018-02-06 05:15:30,/biswait/status/960743733858746369,0,0,0,Tata steel.... present condition.... Target - Hold or sell,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata steel</strong>.... present condition.... Target - Hold <strong>or</strong> sell</p>"
biswait,Biswa Paul.,960743611947085825,2018-02-06 05:15:01,/biswait/status/960743611947085825,0,0,0,Tata steel.... present condition.... Target - Hold or sell,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata steel</strong>.... present condition.... Target - Hold <strong>or</strong> sell</p>"
biswait,Biswa Paul.,960385716172742657,2018-02-05 05:32:52,/biswait/status/960385716172742657,0,0,0,Tata steel.... present condition.... Target - Hold or sell,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata steel</strong>.... present condition.... Target - Hold <strong>or</strong> sell</p>"
BTVILiveNews,BTVI Live,960378474585251840,2018-02-05 05:04:05,/BTVILiveNews/status/960378474585251840,0,0,0,BTVI Alert: Officials Of JSW & Tata Steel Declined To Comment On Bid Value Or The Process,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">BTVI Alert: Officials Of JSW &amp; <strong>Tata Steel</strong> Declined To Comment On Bid Value <strong>Or</strong> The Process</p>"
saurabh_best,saurabh maheshwari,968818449488080896,2018-02-28 12:01:32,/saurabh_best/status/968818449488080896,0,0,0,"Mam i have Tata Steel, Tata motors n Tata coffee but at higher prices.. What shud i do.. Specially in Tata motors n Coffee shud i add more or shud wait for my prices..","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Mam i have <strong>Tata Steel</strong>, <strong>Tata</strong> motors n <strong>Tata</strong> coffee but at higher prices.. What shud i do.. Specially in <strong>Tata</strong> motors n Coffee shud i add more <strong>or</strong> shud wait for my prices..</p>"
sharebossindia,ShareBoss.in,968182486185345025,2018-02-26 17:54:27,/sharebossindia/status/968182486185345025,0,0,0,Tata Steel’s Bhushan Steel bid a strategic move or debt trap?.. https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata Steel</strong>’s Bhushan <strong>Steel</strong> bid a strategic move <strong>or</strong> debt trap?.. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms"" dir=""ltr"" href=""https://t.co/NGxhiuBIeT"" rel=""nofollow noopener"" target=""_blank"" title=""https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">economictimes.indiatimes.com/markets/stocks</span><span class=""invisible"">/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
CNBCBazaar,CNBC Bazaar,968181166435074049,2018-02-26 17:49:12,/CNBCBazaar/status/968181166435074049,0,0,0,"Tata Steel’s Bhushan Steel bid a strategic move or debt trap?
https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms?utm_source=twitter.com&utm_medium=Social&utm_campaign=ETTWMKTS …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata Steel</strong>’s Bhushan <strong>Steel</strong> bid a strategic move <strong>or</strong> debt trap?
<a class=""twitter-timeline-link"" data-expanded-url=""https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms?utm_source=twitter.com&amp;utm_medium=Social&amp;utm_campaign=ETTWMKTS"" dir=""ltr"" href=""https://t.co/iOU6OAyEBn"" rel=""nofollow noopener"" target=""_blank"" title=""https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms?utm_source=twitter.com&amp;utm_medium=Social&amp;utm_campaign=ETTWMKTS""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">economictimes.indiatimes.com/markets/stocks</span><span class=""invisible"">/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms?utm_source=twitter.com&amp;utm_medium=Social&amp;utm_campaign=ETTWMKTS</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
ETMarkets,ETMarkets,968176339587969024,2018-02-26 17:30:01,/ETMarkets/status/968176339587969024,7,1,2,"Tata Steel’s Bhushan Steel bid a strategic move or debt trap?
https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms?utm_source=twitter.com&utm_medium=Social&utm_campaign=ETTWMKTS …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata Steel</strong>’s Bhushan <strong>Steel</strong> bid a strategic move <strong>or</strong> debt trap?
<a class=""twitter-timeline-link"" data-expanded-url=""https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms?utm_source=twitter.com&amp;utm_medium=Social&amp;utm_campaign=ETTWMKTS"" dir=""ltr"" href=""https://t.co/80VMOoM9F4"" rel=""nofollow noopener"" target=""_blank"" title=""https://economictimes.indiatimes.com/markets/stocks/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms?utm_source=twitter.com&amp;utm_medium=Social&amp;utm_campaign=ETTWMKTS""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">economictimes.indiatimes.com/markets/stocks</span><span class=""invisible"">/news/tata-steel-may-double-capacity-with-bhushan-steel-but-short-term-drag-likely/articleshow/63083063.cms?utm_source=twitter.com&amp;utm_medium=Social&amp;utm_campaign=ETTWMKTS</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
BipradasMukhop2,Bipradas Mukhopadhyay,968048087246651393,2018-02-26 09:00:24,/BipradasMukhop2/status/968048087246651393,0,1,0,"During last 30 years TATA steel in Jamshedpur, has enhanced its production from 0.8 million ton to 11 Milion ton but no development has taken place either by TATA or by Jharkhand state government.
My dear CM, Raghubar Das Ji "" How would you like to react?""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">During last 30 years <strong>TATA steel</strong> in Jamshedpur, has enhanced its production from 0.8 million ton to 11 Milion ton but no development has taken place either by <strong>TATA</strong> <strong>or</strong> by Jharkhand state government.
My dear CM, Raghubar Das Ji "" How would you like to react?""</p>"
DandapatSanjib,Sanjib Dandapat,967388530887421952,2018-02-24 13:19:33,/DandapatSanjib/status/967388530887421952,0,0,1,Hwh to Tata Steel city express. 1st or 2nd compertment,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hwh to <strong>Tata Steel</strong> city express. 1st <strong>or</strong> 2nd compertment</p>"
EQUITICSGLOBAL,EQUITICS,967363970033246209,2018-02-24 11:41:57,/EQUITICSGLOBAL/status/967363970033246209,0,0,0,"Metal stocks climb, Tata Steel leads
https://www.equitics.in/blog/metal-stocks-climb-tata-steel-leads/ …

To know more about us or our services, kindly visit http://www.equitics.in 
Equitics Global Researchpic.twitter.com/oIoa24uF88","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Metal stocks climb, <strong>Tata Steel</strong> leads
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.equitics.in/blog/metal-stocks-climb-tata-steel-leads/"" dir=""ltr"" href=""https://t.co/9heMVIAnmK"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.equitics.in/blog/metal-stocks-climb-tata-steel-leads/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">equitics.in/blog/metal-sto</span><span class=""invisible"">cks-climb-tata-steel-leads/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>

To know more about us <strong>or</strong> our services, kindly visit <a class=""twitter-timeline-link"" data-expanded-url=""http://www.equitics.in"" dir=""ltr"" href=""https://t.co/Ljq0R2nfcZ"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.equitics.in""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">equitics.in</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
Equitics Global Research<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/oIoa24uF88"">pic.twitter.com/oIoa24uF88</a></p>"
EQUITICSGLOBAL,EQUITICS,966999277397532672,2018-02-23 11:32:48,/EQUITICSGLOBAL/status/966999277397532672,0,0,0,"Sensex surges over 300 pts, Nifty ends 9 pts short of 10,500; HDFC Bank, RIL, Tata Steel, Sun Pharma rally
https://www.equitics.in/blog/sensex-surges-over-300-pts-nifty-ends-9-pts-short-of-10500-hdfc-bank-ril-tata-steel-sun-pharma-rally/ …

To know more about us or our services, kindly visit http://www.equitics.in 
Equitics Global Research","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sensex surges over 300 pts, Nifty ends 9 pts short of 10,500; HDFC Bank, RIL, <strong>Tata Steel</strong>, Sun Pharma rally
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.equitics.in/blog/sensex-surges-over-300-pts-nifty-ends-9-pts-short-of-10500-hdfc-bank-ril-tata-steel-sun-pharma-rally/"" dir=""ltr"" href=""https://t.co/5M9DXbHTkF"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.equitics.in/blog/sensex-surges-over-300-pts-nifty-ends-9-pts-short-of-10500-hdfc-bank-ril-tata-steel-sun-pharma-rally/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">equitics.in/blog/sensex-su</span><span class=""invisible"">rges-over-300-pts-nifty-ends-9-pts-short-of-10500-hdfc-bank-ril-tata-steel-sun-pharma-rally/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>

To know more about us <strong>or</strong> our services, kindly visit <a class=""twitter-timeline-link"" data-expanded-url=""http://www.equitics.in"" dir=""ltr"" href=""https://t.co/Ljq0R2nfcZ"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.equitics.in""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">equitics.in</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
Equitics Global Research</p>"
DollarAdvisory,Dollar Advisory,966992769725026304,2018-02-23 11:06:56,/DollarAdvisory/status/966992769725026304,2,0,2,"#Closing #Bell:
#Gainers:-Tata Steel (+3.65%), Auro Pharma (+2.91%), Vedanta (+2.88%), Yes Bank (+2.77%) and UPL (+2.48%)
#Losers:- GAIL (-2.43%), TCS (-1.73%), Asian Paints (-0.90%), Infosys (-0.85%) and Eicher Motors (+0.82%)
✆ +91 9111-179961 or Visit http://www.dollaradvisory.com pic.twitter.com/LTovhKOFHW","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Closing?src=hash""><s>#</s><b>Closing</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Bell?src=hash""><s>#</s><b>Bell</b></a>:
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Gainers?src=hash""><s>#</s><b>Gainers</b></a>:-<strong>Tata Steel</strong> (+3.65%), Auro Pharma (+2.91%), Vedanta (+2.88%), Yes Bank (+2.77%) and UPL (+2.48%)
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Losers?src=hash""><s>#</s><b>Losers</b></a>:- GAIL (-2.43%), TCS (-1.73%), Asian Paints (-0.90%), Infosys (-0.85%) and Eicher Motors (+0.82%)
✆ +91 9111-179961 <strong>or</strong> Visit <a class=""twitter-timeline-link"" data-expanded-url=""http://www.dollaradvisory.com"" dir=""ltr"" href=""https://t.co/cTs4SjQlZL"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.dollaradvisory.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">dollaradvisory.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/LTovhKOFHW"">pic.twitter.com/LTovhKOFHW</a></p>"
sahneydeepak,Deepak Sahney,964165922687610880,2018-02-15 15:54:03,/sahneydeepak/status/964165922687610880,1,1,0,Blve in prfts interaday or pstnl. When I write pstnl means no stop loss. N  tata steel again 650/660 https://twitter.com/bhavya369/status/964164885205495809 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Blve in prfts interaday <strong>or</strong> pstnl. When I write pstnl means no stop loss. N  <strong>tata steel</strong> again 650/660 <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/bhavya369/status/964164885205495809"" dir=""ltr"" href=""https://t.co/lIwZDWeTJm"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/bhavya369/status/964164885205495809""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/bhavya369/stat</span><span class=""invisible"">us/964164885205495809</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
nginc5,Neeraj Goel,964152333042094083,2018-02-15 15:00:03,/nginc5/status/964152333042094083,0,0,0,"in UPA 2 regime lot off fund distributed to promoters irrespective of their net worth and other basics it is wonder banks given more loan to Bhushan Steel then Tata steel that`s clearly shown either they inefficient or corrupt or follow their political masters  
  #ModiRobsIndia","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">in UPA 2 regime lot off fund distributed to promoters irrespective of their net worth and other basics it is wonder banks given more loan to Bhushan <strong>Steel</strong> then <strong>Tata steel</strong> that`s clearly shown either they inefficient <strong>or</strong> corrupt <strong>or</strong> follow their political masters  
  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ModiRobsIndia?src=hash""><s>#</s><b>ModiRobsIndia</b></a></p>"
ashishm59,Ashish Gupta,964030503027400706,2018-02-15 06:55:57,/ashishm59/status/964030503027400706,0,0,0,# @anilsinghviCNBC  Sir if Tata steel win  Bhushan Power And Steel then  this is positive or negative  for tata steel .And How Much positive,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""># <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""989451793473134593"" dir=""ltr"" href=""/anilsinghviCNBC""><s>@</s><b>anilsinghviCNBC</b></a>  Sir if <strong>Tata steel</strong> win  Bhushan Power And <strong>Steel</strong> then  this is positive <strong>or</strong> negative  for <strong>tata steel</strong> .And How Much positive</p>"
StevenJones_MCR,Steven Jones,963416184317272064,2018-02-13 14:14:52,/StevenJones_MCR/status/963416184317272064,8,0,7,"Former @ucu pensions negotiator critiques the ""group-think of actuaries and accountants who are more used to pension schemes for private companies, such as BHS or Tata Steel, facing the uncertainties of the marketplace."" https://www.researchresearch.com/news/article/?articleId=1373198#.WoLyhLBBsx4.twitter …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Former <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17724276"" dir=""ltr"" href=""/ucu""><s>@</s><b>ucu</b></a> pensions negotiator critiques the ""group-think of actuaries and accountants who are more used to pension schemes for private companies, such as BHS <strong>or</strong> <strong>Tata Steel</strong>, facing the uncertainties of the marketplace."" <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.researchresearch.com/news/article/?articleId=1373198#.WoLyhLBBsx4.twitter"" dir=""ltr"" href=""https://t.co/3Q4YY5M3Vn"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.researchresearch.com/news/article/?articleId=1373198#.WoLyhLBBsx4.twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">researchresearch.com/news/article/?</span><span class=""invisible"">articleId=1373198#.WoLyhLBBsx4.twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
sahneydeepak,Deepak Sahney,963371287228841986,2018-02-13 11:16:28,/sahneydeepak/status/963371287228841986,11,0,0,"Everyone has D right 2 give his/her opinion. My feeling in Feb itself once nifty 10,150 n then  10,750. N i can be wrong. What we must identify the right scrip to buy n or short sell. Tata steel page industries n mrf. Last 5 tradg days up by 80/2500/3500.i kept saying blind buy","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Everyone has D right 2 give his/her opinion. My feeling in Feb itself once nifty 10,150 n then  10,750. N i can be wrong. What we must identify the right scrip to buy n <strong>or</strong> short sell. <strong>Tata steel</strong> page industries n mrf. Last 5 tradg days up by 80/2500/3500.i kept saying blind buy</p>"
Peter__Brennan,Peter Brennan,963347565646368769,2018-02-13 09:42:12,/Peter__Brennan/status/963347565646368769,2,0,2,"Tata Steel denies Port Talbot blast furnace relining with a spokesperson noting ""no definitive decision made yet on any form of blast furnace repair or reline""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata Steel</strong> denies Port Talbot blast furnace relining with a spokesperson noting ""no definitive decision made yet on any form of blast furnace repair <strong>or</strong> reline""</p>"
TeJay29,Tarun,963079849429487616,2018-02-12 15:58:23,/TeJay29/status/963079849429487616,0,2,0,"Tata steel rights issue. 
Do we pay them by cheque or filling the form with just bank account details is OK?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata steel</strong> rights issue. 
Do we pay them by cheque <strong>or</strong> filling the form with just bank account details is OK?</p>"
DollarAdvisory,Dollar Advisory,963000282413019136,2018-02-12 10:42:13,/DollarAdvisory/status/963000282413019136,2,0,2,"#Closing #Bell:
#Gainers:Tata Steel (+4%), Aurobindo Pharma (+3%), Yes Bank (+2.9%), ONGC (+2.5%) and Lupin(+2%)
#Losers:State Bank of India (-2.2%), BPCL (-2.2%), HCL Technologies (-2.1%), Hindustan Petroleum (-1.3%)
✆ +91 9111-179961 or Visit http://www.dollaradvisory.com pic.twitter.com/ZG09CVSOIJ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Closing?src=hash""><s>#</s><b>Closing</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Bell?src=hash""><s>#</s><b>Bell</b></a>:
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Gainers?src=hash""><s>#</s><b>Gainers</b></a>:<strong>Tata Steel</strong> (+4%), Aurobindo Pharma (+3%), Yes Bank (+2.9%), ONGC (+2.5%) and Lupin(+2%)
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Losers?src=hash""><s>#</s><b>Losers</b></a>:State Bank of India (-2.2%), BPCL (-2.2%), HCL Technologies (-2.1%), Hindustan Petroleum (-1.3%)
✆ +91 9111-179961 <strong>or</strong> Visit <a class=""twitter-timeline-link"" data-expanded-url=""http://www.dollaradvisory.com"" dir=""ltr"" href=""https://t.co/cTs4SjQlZL"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.dollaradvisory.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">dollaradvisory.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ZG09CVSOIJ"">pic.twitter.com/ZG09CVSOIJ</a></p>"
_kapil_17,kapil,962980912962052096,2018-02-12 09:25:15,/_kapil_17/status/962980912962052096,0,0,0,"Sir...Hope Tata steel will be in your scan or buy list today.
Satisfying all the parameters","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sir...Hope <strong>Tata steel</strong> will be in your scan <strong>or</strong> buy list today.
Satisfying all the parameters</p>"
Amrapal66195529,Amrapali,962925843193516032,2018-02-12 05:46:25,/Amrapal66195529/status/962925843193516032,0,0,0,"@SumitResearch
Tata steel is offering rights http://share.to   invest or not.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""935811748048748544"" dir=""ltr"" href=""/SumitResearch""><s>@</s><b>SumitResearch</b></a>
<strong>Tata steel</strong> is offering rights <a class=""twitter-timeline-link"" data-expanded-url=""http://share.to"" dir=""ltr"" href=""https://t.co/LgMU6j1Pp1"" rel=""nofollow noopener"" target=""_blank"" title=""http://share.to""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">share.to</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>  invest <strong>or</strong> not.</p>"
Amrapal66195529,Amrapali,962924352315580421,2018-02-12 05:40:30,/Amrapal66195529/status/962924352315580421,0,0,0,Tata steel is offering rights share. To invest or not@ZeeBusiness,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tata steel</strong> is offering rights share. To invest <strong>or</strong> not@ZeeBusiness</p>"
Pradips1962,chowkidar for 100% voting,962718345190629376,2018-02-11 16:01:54,/Pradips1962/status/962718345190629376,0,0,0,"*ALGORITHM POSITIONAL*

*Buy Nelco around 129 SL below 125 for target 158*

*Buy Lupin around 805 SL below 795 for target 850/875*

*Sell Tata Steel on rise till 700.20 SL Above 705 for target 593, or Buy Tata Steel only above 705 SL BELOW 695 for target 853*ekta_batra","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">*ALGORITHM POSITIONAL*

*Buy Nelco around 129 SL below 125 for target 158*

*Buy Lupin around 805 SL below 795 for target 850/875*

*Sell <strong>Tata Steel</strong> on rise till 700.20 SL Above 705 for target 593, <strong>or</strong> Buy <strong>Tata Steel</strong> only above 705 SL BELOW 695 for target 853*ekta_batra</p>"
Pradips1962,chowkidar for 100% voting,962718041585995776,2018-02-11 16:00:42,/Pradips1962/status/962718041585995776,0,0,0,"@*ALGORITHM POSITIONAL*

*Buy Nelco around 129 SL below 125 for target 158*

*Buy Lupin around 805 SL below 795 for target 850/875*

*Sell Tata Steel on rise till 700.20 SL Above 705 for target 593, or Buy Tata Steel only above 705 SL BELOW 695 for target 853*","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">@*ALGORITHM POSITIONAL*

*Buy Nelco around 129 SL below 125 for target 158*

*Buy Lupin around 805 SL below 795 for target 850/875*

*Sell <strong>Tata Steel</strong> on rise till 700.20 SL Above 705 for target 593, <strong>or</strong> Buy <strong>Tata Steel</strong> only above 705 SL BELOW 695 for target 853*</p>"
_AnsumanRath,Ansuman Rath  🇮🇳,971083439817420800,2018-03-06 18:01:48,/_AnsumanRath/status/971083439817420800,0,1,0,"Not me or you, its our govts. Still then what they have done such speaks of their generosity. Why should they put Joda, Sukinda in World Map. Was it their duty ? Tata Steel was set up due to Gorumahisani Mines, they laid a railway line. Then came Joda East, Joda West.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Not me <strong>or</strong> you, its our govts. Still then what they have done such speaks of their generosity. Why should they put Joda, Sukinda in World Map. Was it their duty ? <strong>Tata Steel</strong> was set up due to Gorumahisani Mines, they laid a railway line. Then came Joda East, Joda West.</p>"
PeterMNorman,Peter Norman #FBPE,971013057668374528,2018-03-06 13:22:08,/PeterMNorman/status/971013057668374528,0,0,0,"David, Tata Steel (Indian) threatened to close UK steel plants because Chinese dumping their surplus deals. EU wants to respond with own tariffs, blocked by the UK cos we want Chinese investment in nuclear. Steel workers take cut in pensions to save jobs. EU or UK Govt fault?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">David, <strong>Tata Steel</strong> (Indian) threatened to close UK <strong>steel</strong> plants because Chinese dumping their surplus deals. EU wants to respond with own tariffs, blocked by the UK cos we want Chinese investment in nuclear. <strong>Steel</strong> workers take cut in pensions to save jobs. EU <strong>or</strong> UK Govt fault?</p>"
ravipshahi,सचेत नागरिक,970947680376532992,2018-03-06 09:02:20,/ravipshahi/status/970947680376532992,16,3,2,"I think theirs is the only city where you don’t need voltage stabilisers or DG sets and can drink water from taps , as both services are managed by their own company JUSCO. Tata steel are one of the best ..","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I think theirs is the only city where you don’t need voltage stabilisers <strong>or</strong> DG sets and can drink water from taps , as both services are managed by their own company JUSCO. <strong>Tata steel</strong> are one of the best ..</p>"
