date,data,url
2018-04-24,"Apple Watch Series 3 Celluar is ready to storm the Indian market. Reliance Jio too has joined the race with Airtel to facilitate its entry into the Indian market. Reliance Jio said its customers could pre-book the Apple Watch on its Jio.com, Reliance Digital and Jio Stores across the country.Customers will be able to pre-order Apple Watch Series 3 Cellular beginning May through the company website. Reliance Digital and Jio Store, and the product will be available in stores from May 11.Anyone who pre-books the Apple Watch Series 3 Cellular with a Jio connection will not only be the first one to get the watch (limited stocks available), but will also have the option to get a priority home delivery, where the watch and the Jio service (including Mobile Number Portability) will be home delivered.``Keeping up with its market-leadership in industry-defining tariffs, Reliance Jio will not charge anything additional for this supreme service where the subscriber’s Jio number doubles up and works on both the devices – the iPhone and the Apple Watch, providing the true freedom of cellular,’’ the company said.The Jio user can continue to be on any of the existing Jio plans. Jio is extending this benefit for both its pre-paid and post-paid subscribers. The company has also announced the launch of `JioEverywhereConnect’service. With this, the Jio users can use the same number on both iphone and Apple Watch. This service will be available to iphone users with no extra cost.Airtel earlier said that the pre-registration for Apple Watch Series 2 will start on May 4, and be available from May 11. ``Customers can pre-register on Airtel website. With cellular, customers can go with just their Apple Watch and stay connected to the people and information they care about,'' said a release from Airtel. To help Apple Watch Series 3 (GPS + Cellular) customers get started, Airtel will also offer a special introductory cellular trial.Please enter a valid email address.Printable version | Apr 5, 2019 9:51:42 AM | https://www.thehindu.com/business/reliance-enters-race-to-sell-apple-watch-series-3-cellular/article23655535.ece© The HinduCurtailed operation cannot support overheadsAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/reliance-enters-race-to-sell-apple-watch-series-3-cellular/article23655535.ece
2018-04-24,"The auditors of Reliance Naval and Engineering Limited (formerly Reliance Defence and Engineering Limited) have questioned the ability of the company to continue as a going concern.Presenting their report on the financial results of the company, the auditors represented by Pathak H.D. & Associates Chartered Accountants expressed their doubt on the claims made by the management and felt that the conditions as elucidated by the management ``indicate the existence of a material uncertainty that may cast significant doubt on the company's ability to continue as going concern''.The auditors drew attention to the Note no. 3 to the statement regarding preparation of standalone financial results of the company on a going concern basis and also recognition of deferred tax assets (DTA) on tax losses despite the fact that the company has been incurring cash losses, its net worth has been substantially eroded as on 31st March, 2018, loans have been called back by secured lenders, current liabilities are substantially higher than current assets, applications have been made to National Company Law Tribunal (NCLT), Ahmedabad, under Section 9 of the Insolvency Bankruptcy Code 2016 and winding up petitions have been filed before the Gujarat High Court for recovery of their dues by a few operating creditors.``The company is also of the view that no impairment of its non-current assets is required. These conditions indicate the existence of a material uncertainty that may cast significant doubt on the company's ability to continue as going concern. The appropriateness of assumption of going concern, recognition of DTA and evaluation of recoverable value of its non-current assets is critically dependent upon the approval of company's resolution plan by the secured lenders, the company's ability to raise requisite finance/generate cash flows in future to meet its obligations and to earn profits in future, the note by the auditors said.The auditors also referred to the note no. 6(a) to the statement regarding applications under Section 7 of the Insolvency and Bankruptcy Code, 2016 against the company as a corporate guarantor for the loans taken by Reliance Marine and Offshore Limited (RMOL), a wholly-owned subsidiary. ``The management is of the view that the value of securities available in RMOL is sufficient to recover the outstanding dues of IFCI Limited. Accordingly, no provision against the claim under the invoked corporate guarantee is considered necessary. Our opinion is not modified in respect of these matters,'' the auditors said.Please enter a valid email address.Printable version | Apr 5, 2019 9:51:43 AM | https://www.thehindu.com/business/Industry/auditors-doubt-reliance-navals-ability-to-continue-as-a-going-concern/article23655498.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/auditors-doubt-reliance-navals-ability-to-continue-as-a-going-concern/article23655498.ece
2018-04-25,"The board of directors of Reliance Nippon Life Asset Management (RNAM) and Reliance Home Finance (RHF) have appointed Anmol Ambani onto their respective boards.Mr. Anmol Ambani, 26, the eldest son of Reliance Group Chairman Anil Ambani, is currently executive director of Reliance Capital, the holding company of the group’s financial services businesses.“Since joining the Reliance Capital board in August 2016, Anmol has played an active role in steering the strategy and performance of the operating companies working closely with their respective CEOs, and in bringing about greater cohesion among group entities. I am delighted with the strong performance that the businesses have delivered across the board under Anmol’s leadership,” group chairman, Mr. Anil Ambani, said.“Anmol has effected significant changes to the senior leadership team in the group companies, attracting a string of top talent from reputed companies. This positions us better for future growth, has helped bring in fresh thinking and augurs well for the culture change Anmol is driving across the group,” he added.“In a fast-growing economy, the potential for both Reliance Nippon Life Asset Management and Reliance Home Finance is immense, and I am happy we are capturing these opportunities as our recent financial performance reflects,” said Anmol Ambani.Please enter a valid email address.Printable version | Apr 5, 2019 9:51:45 AM | https://www.thehindu.com/business/Industry/anmol-ambani-joins-the-boards-of-reliance-nippon-reliance-home/article23670050.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/anmol-ambani-joins-the-boards-of-reliance-nippon-reliance-home/article23670050.ece
2018-04-26,"Reliance Jio plans to recruit 75,000-80,000 people during the current fiscal, said a senior official.A good chunk of the new recruits will be freshers, said Sanjay Jog, chief human resources officer. He disclosed that a little more than 1.50 lakh people were on the rolls now.For reaching out to the prospective candidates, the company would bank on its partnerships with about 6,000 colleges across the country as well as employee referrals as it looked to attract talent from smaller towns.“These are technical colleges, graduate colleges, ITIs... where we have encouraged people to come and work for us during [their] summer [vacation],” he said on the sidelines of a Society for Human Resource Management (SHRM) conference here on Thursday.On attrition rate, he said it was 32% in sales and technical areas. “If you look at headquarters, it is 2%. On an average... it will come down to 18%,” he added. To a query, he said the average attrition rate in the telecom industry used to be 20-22%.On training for new recruits, Mr.Jog said the emphasis was on making sure that when a person was appointed, he should be ready to start working in 24 hours. Much of the training is thus imparted online before the candidates actually join the firm. The company was working with the colleges to embed a course towards making the candidates ‘Reliance ready.’The hiring decision was driven by Reliance Jio’s objective of covering 99% of the population by Diwali and its plan to unveil more products.Please enter a valid email address.Printable version | Apr 5, 2019 9:51:47 AM | https://www.thehindu.com/business/Industry/reliance-jio-to-hire-up-to-80000/article23686767.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/reliance-jio-to-hire-up-to-80000/article23686767.ece
2018-04-27,"Reliance Industries’ (RIL) reported fourth-quarter net profit rose 17.3% to ₹9,435 crore riding on superior petrochemical margins that accounted for a majority of the company’s profits.Revenue rose 39% to ₹1,29,120 crore driven by a volume increase with the commencement of petrochemical projects and oil price-related increase in realisation for refining and petrochemicals.Gross refining margin (GRM) for the quarter fell to $11 per barrel compared with $11.5 per barrel in the year-earlier period.“FY 2017-18 was a landmark year for Reliance where we established several records on both operating and financial parameters,” said Mukesh Ambani, chairman, RIL, commenting on the results.“Reliance has become the first Indian company to record PBDIT of over $10 billion with each of our key businesses — refining, petrochemicals, retail and digital services achieving record earnings performance.”Refinery contributed ₹93,519 crore to revenue and ₹5,607 crore to EBIT while petrochemicals contributed ₹38,113 crore to revenue and ₹6,435 crore to EBIT respectively.Reliance Retail reported 134.1% growth in revenues to ₹24,183 crore and its EBIT rose 291.4% to ₹951 crore. Revenues from oil and gas business fell 43% to ₹746 crore and the segment reported a negative EBIT of ₹600 crore.Reliance Jio net profit increased marginally by 1.2% to ₹510 crore as the company’s average revenue per user (ARPU) decreased to ₹137 compared with ₹154 in the immediately preceding quarter.“The fall in ARPU was primarily due to reduction in tariff plans to match rivals plans during start of the quarter. But we make up for the loss by adding more subscribers,” said Anshuman Thakur, head of strategy and planning at Reliance Jio.The mobile arm registered 26.5 million new users, taking it total user base to 186.6 million, making it the fourth largest mobile operator in the country after Airtel, Vodafone and Idea Cellular.Commenting on the results, investment advisor S.P. Tulsian told The Hindu, “Excellent performance from petrochemicals, retail and Jio. Refining was flat while oil and gas continue to disappoint. Jio’s ARPU of ₹137 is better if compared to Airtels ARPU of ₹121. All the businesses are growing except oil and gas.”RIL had outstanding debt of ₹1,96,601 crore as on March 31, 2018 compared with cash and cash equivalents of ₹78,063 crore.RIL shares on BSE closed up 1.99% at ₹994.75 in a firm Mumbai market on Friday, valuing the company at ₹6,30,185 crore.Please enter a valid email address.Printable version | Apr 5, 2019 9:51:49 AM | https://www.thehindu.com/business/ril-net-rises-17-on-petrochem-margins/article23702139.ece© The HinduCurtailed operation cannot support overheadsAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/ril-net-rises-17-on-petrochem-margins/article23702139.ece
2018-04-29,"Reliance Industries plans to shut oil and gas production at its main fields in KG-D6 block in the coming months and begin complying with the Centre’s guidelines for decommissioning the facilities in the Bay of Bengal block where output has hit its lowest ever.“Adhering to site restoration guidelines issued by [the] Government of India, RIL submitted bank guarantee for decommissioning activity for existing producing fields (D1D3 and MA),” the company said. So far, RIL had made 19 oil and gas discoveries in the Krishna Godavari Basin.Please enter a valid email address.Printable version | Apr 5, 2019 9:51:51 AM | https://www.thehindu.com/business/Industry/ril-may-shut-kg-d6-oil-gas-fields/article23721611.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/ril-may-shut-kg-d6-oil-gas-fields/article23721611.ece
2018-04-30,"Shares of Reliance Industries Ltd. (RIL) declined more than 3% on Monday amid investor concern over the operational performance at the conglomerate’s Jio telecom unit.RIL on Friday reported a 17.3% increase in fourth-quarter net profit to ₹9,435 crore. Profit at Jio, however, rose a marginal 1.2% to ₹510 crore as average revenue per user (ARPU) shrank to ₹137 from ₹154 in the preceding quarter.On the BSE, RIL shares closed at ₹963.10, down 3.18%. RIL was the biggest loser among Sensex stocks after Axis Bank.“Elevated capex, high effective debt and Jio’s balance sheet take the sheen away from RIL’s remarkable 17% growth in EPS to ₹59 in FY2018,” Kotak Institutional Equities said in a report. “We expect growth trajectory to slow down from exit-quarter EPS of ₹16 until Jio picks up, given (1) near full utilisation of petchem projects, (2) limited upside to downstream margins,” Kotak said, while maintaining a ‘reduce’ rating on the stock with a target price of ₹930.Please enter a valid email address.Printable version | Apr 5, 2019 9:51:53 AM | https://www.thehindu.com/business/ril-falls-3-jio-arpu-a-concern/article23732322.ece© The HinduCurtailed operation cannot support overheadsAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/ril-falls-3-jio-arpu-a-concern/article23732322.ece
2018-04-30,"Shares of Reliance Industries lost more than 3% during intra-day trades on Monday, the first day of trading after the private sector major reported its numbers on Friday.At 11:35 a.m., RIL shares were trading at ₹968.95, down 2.59% or ₹25.80. It was the second biggest loser among the Sensex pack after Axis Bank. Earlier in the day, shares of RIL lost 3.42% when it touched intra-day low of ₹961.10.On Friday, RIL reported that its fourth-quarter net profit rose 17.3% to ₹9,435 crore riding on superior petrochemical margins that accounted for a majority of the company’s profits. It further said that Jio's net profit increased marginally by 1.2% to ₹510 crore as the company’s average revenue per user (ARPU) decreased to ₹137 compared with ₹154 in the immediately preceding quarter.""Elevated capex, high effective debt and Jio's balance sheet take the sheen away from RIL's remarkable 17% growth in EPS to ₹59 in FY2018,"" said Kotak Institutional Equities in its latest report.""We expect growth trajectory to slow down from exit-quarter EPS of ₹16 until Jio picks up, given (1) near full utilisation of petchem projects, (2) limited upside to downstream margins and (3) likely subdued contribution from gasifiers,"" it added while maintaining a reduce rating on the stock with a target price of ₹930.Please enter a valid email address.Printable version | Apr 5, 2019 9:51:55 AM | https://www.thehindu.com/business/markets/ril-shares-shed-over-3/article23726247.ece© The HinduAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/markets/ril-shares-shed-over-3/article23726247.ece
2018-05-07,"Anil Ambani led Reliance Infrastructure along with world’s third largest construction player in building bridges, Astaldi S.p.A (Italy) have bagged the engineering, procurement and construction (EPC) contract for the 17.17 kilometres (km) Versova-Bandra Sea Link Project in Mumbai for ₹6993.99 crore.‘The letter of award (LoA) for the project has been issued by Maharashtra State Road Development Corporation (MSRDC). Reliance Infrastructure Limited-Astaldi S.p.A JV had emerged the most competitive bidder with their bid of ₹6,993.99 crore. The other bidders in fray were L&T-Samsung JV and Hyundai Development Company-ITD JV,” said a company statement.The tender for the construction of second sea link in Mumbai on EPC-basis was floated by MSRDC. With a length of 17.17 km, Versova-Bandra Sea Link is three times the length of the existing Bandra-Worli Sea Link, which is 5.6 km.Speaking on the occasion, Reliance Infrastructure EPC CEO, Arun Gupta, said, “Our JV with Astaldi S.p.A, the third biggest construction player in the world in bridges with an order backlog of over Rs. two lakh crore, will help us create a truly world class mega infrastructure project for Mumbai.”The largest order executed by Astaldi S.p.A is Izmit Bay Bridge (Gebze-Orhangazi-Izmir Motorway Project) in Turkey with $7b (₹45,500 crore) investment for the entire project. It is the fourth longest suspension bridge worldwide that was completed in April 2016.Besides, the JV partner of Reliance Infrastructure Ltd. for Versova-Bandra Sea Link, has also executed the Western High Speed Diameter Motorway in Saint Petersburg in Russia with Euro 2.2 billion (₹17,600 crore) contract value. The project has a 12-km section with 5.3-km viaducts on sea and two cable stay bridges, which was opened to the traffic in December 2016, the statement added.Reliance Infrastructure shares on BSE were trading up 1.3% at ₹427.55 in a firm Mumbai market on Monday afternoon.Please enter a valid email address.Printable version | Apr 5, 2019 9:51:57 AM | https://www.thehindu.com/business/Industry/reliance-infra-bags-epc-for-699399-crore-versova-bandra-sea-link-project-in-mumbai/article23800896.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/reliance-infra-bags-epc-for-699399-crore-versova-bandra-sea-link-project-in-mumbai/article23800896.ece
2018-05-08,"Mumbai: The consortium of Reliance Infrastructure and Astaldi S.p.A of Italy have successfully bid to construct the 17.17-km Versova-Bandra Sea Link (VBSL) for ₹6,993.99 crore, beating those made by L&T-Samsung JV and Hyundai Development Company-ITD JV. The tender was floated by Maharashtra State Road Development Corporation (MSRDC).The bid amount is higher than estimate of ₹6,426 crore made by Louis Berger, who were appointed in January as consultants. “The proposed cost was increased to a little over ₹7,000 crore due to a steep rise in steel prices, and the interest to be paid on the mobilisation of the advance amount (5%, or ₹350 crore),” a senior MSRDC official said.The VBSL is thrice as long as the 5.6-km Bandra-Worli Sea Link, and will run from Bandra Reclamation to Nana-Nani Park in Versova. It will connect to Carter Road and Juhu Koliwada. Close to 40,740 vehicles are expected to use the VBSL in 2023, mostly cars, and commuters may have to pay ₹250 for the entire stretch. Officials said construction will start after the monsoon, and is expected to be completed by 2023. Toll will be charged till 2052, according to initial projections.The MSRDC will be providing around five hectares in Juhu Koliwada for a casting yard. The official said clearances for the land should come in a few months, and Reliance Infrastructure is also looking for more sites along the coast. “We will give them the option to take the land. It is up to them to decide whether they want to take it or not.”The VBSL is part of the Coastal Road project. The BMC is executing the south end of the project, which will connect Princess Street, Marine Lines to the Bandra Worli Sea Link.BMC had made a provision of ₹1,500 crore in its current budget, and the tendering process is on.Please enter a valid email address.Printable version | Apr 5, 2019 9:29:55 AM | https://www.thehindu.com/news/cities/mumbai/reliance-infra-led-venture-to-build-versova-bandra-sea-link/article23806278.ece© The HinduTwo of the three accused in custody are civic body officialsAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/news/cities/mumbai/reliance-infra-led-venture-to-build-versova-bandra-sea-link/article23806278.ece
2018-05-13,"State-run Vijaya Bank has classified the Anil Ambani group-led Reliance Naval and Engineering, whose auditors had recently expressed doubts about the company’s ability to continue as a “going concern”, as non-performing asset from the March quarter.The company, which was earlier known as Pipavav Defence and Offshore Engineering, was bought over by Anil Ambani Group in 2016 and renamed as Reliance Defence and Engineering. It owes more than ₹9,000 crore to more than two-dozen banks, mostly state-run, led by the troubled IDBI Bank.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:01 AM | https://www.thehindu.com/business/Industry/vijaya-bank-tags-reliance-naval-as-npa/article23874383.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/vijaya-bank-tags-reliance-naval-as-npa/article23874383.ece
2018-05-17,"Reliance Power Limited has pulled out of the special purpose vehicle set up to develop an ultra mega power project at Tilaiya in Jharkhand.The company has informed the stock exchanges that it has sold its entire equity holding in the special purpose vehicle set to implement the project.``Reliance Power has transferred its entire holding of 1,49,900 equity shares of ₹10 each, aggregating to ₹ 14,99,000, held in Jharkhand Integrated Power Limited , a special purpose vehicle (SPV) created for development of Tilaiya UMPP, to Jharkhand Urja Vikas Nigam Limited., the lead procurer,’’ said a company filing with the BSE.The sale consideration for share transfer is ₹112.64 crore.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:03 AM | https://www.thehindu.com/business/Industry/reliance-power-quits-tilaiya-project/article23915875.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/reliance-power-quits-tilaiya-project/article23915875.ece
2018-05-24,"The meeting of Reliance Anil Dhirubhai Ambani Group chairman Anil Ambani with Chief Minister N. Chandrababu Naidu at Velagapudi near Vijayawada recently assumes importance in the wake of reports that uncertainty dogs the proposed investment of ₹5,000 crore in the world-class naval shipbuilding facility at Rambilli, about 70 km from here.The issue, along with other investment proposals in Andhra Pradesh, is understood have figured at the meeting.Though the MoU for the shipbuilding facility was signed by Mr. Anil Ambani and Mr. Naidu in the presence of Union Ministers Arun Jaitley and Nirmala Sitharaman at the CII Partnership Summit here on January 11, 2016, there had been no progress so far.Reports say that Reliance Naval & Engineering Ltd (formerly Reliance Defence & Engineering Ltd), the project proponent, is experiencing severe financial constraints. An insolvency case is pending before the National Company Law Tribunal.Though the Reliance ADA Group sought 3,000 acres of beachfront area at Rambilli, where the Naval Alternate Operational Base (NAOB) with docking facility for India’s nuclear armed Arihant Class submarines is coming up, the government has offered 1,000 acres in the first phase. The project proponent envisaged further investment of ₹5,000 crore to ₹10,000 crore in the next phase. At the time of signing the MoU, Mr. Anil Ambani had said that there were proposals for investment of ₹3 lakh crore in the next 15 years in naval fleet modernisation and acquisitions.Sources said the State government offered 1,000 acres on outright sale through the A.P. Industrial Infrastructure Corporation at ₹17.5 lakh per acre to the Reliance Group, but it reportedly sought land at ₹1 per acre per year on a 99-year lease.Kolkata-based Garden Reach Shipbuilders & Engineers Ltd, a Ministry of Defence enterprise, had sought land for establishing a warship manufacturing facility at Rambilli three years ago. After that there is no progress on the proposal.The city is home to two shipbuilding facilities – Hindustan Shipyard Ltd and Ship Building Centre, which constructs Arihant Class submarines.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:06 AM | https://www.thehindu.com/news/national/andhra-pradesh/will-reliance-ada-groups-shipyard-project-see-the-light-of-the-day/article23972450.ece© The HinduTDP banks on welfare schemes; YSRC on goodwill for Jagan and Jana Sena on youthInfluenced by meet on biodiversity, Sudhakar of Chittoor turns a crusaderAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/news/national/andhra-pradesh/will-reliance-ada-groups-shipyard-project-see-the-light-of-the-day/article23972450.ece
2018-05-28,"Billionaire Anil Ambani-led Reliance Entertainment on Monday said it has formed a 50:50 joint venture with one of India’s most celebrated filmmaker, Imtiaz Ali, for production of movies.Window Seat Films, LLP, is Reliance Entertainment’s fifth creative partnership with leading Indian filmmakers to form a production company, a company statement said.Starting with Socha Na Tha, Imtiaz has made several films including Jab We Met, Love Aaj Kal, Rockstar, Tamasha, Highway and Jab Harry met Sejal.“This creative and business mix will benefit from the artistic abilities of Imtiaz, and the global marketing and distribution capabilities of Reliance Entertainment,” the statement said.Amitabh Jhunjhunwala, vice-chairman, Reliance Entertainment, said, “We are proud to have Imtiaz as our partner.”Imtiaz Ali said, “There is a common vision that Window Seat Films & Reliance Entertainment share in terms of the content that we’d like to make, the kind of stories we’d like to tell and the way we’d like to collaborate in running this partnership.”Reliance Entertainment has produced, distributed and released more than 300 films in multiple Indian languages, including Hindi, Marathi, Tamil, Telugu, Malayalam, Kannada and Bengali.It already has creative partnerships with Phantom Films (Anurag Kashyap, Madhu Mantena, Vikas Bahl and Vikramaditya Motwane), Rohit Shetty Picturez, Plan C Studios (Neeraj Pandey) and Y NOT Studios (S. Sashikanth).Please enter a valid email address.Printable version | Apr 5, 2019 9:52:08 AM | https://www.thehindu.com/entertainment/movies/reliance-entertainment-teams-up-with-imtiaz-ali-to-make-movies/article24012099.ece© The HinduKangana Ranaut and Nithya Menen are playing the late Chief Minister in two different projectsAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/entertainment/movies/reliance-entertainment-teams-up-with-imtiaz-ali-to-make-movies/article24012099.ece
2018-06-01,"Anil Ambani-led Reliance Group has raised ₹1,700 crore by listing its gaming firm Codemasters Ltd. on the AIM platform of the London Stock Exchange (LSE).The £185-million (approximately ₹1,700 crore) offering, comprising a primary offering of £15 million (approximately ₹150 crore) and secondary sale of £170 million (approximately ₹1,550 crore) by Reliance Group and other management shareholders, received an enthusiastic response, and was significantly oversubscribed, said Reliance Group.“I am delighted with the successful outcome of the Codemasters offering in the international markets,” said Anmol Ambani, executive director, Reliance Capital.“This is a classic example of value creation as my grandfather, Dhirubhai Ambani, taught us all, namely, generating extraordinary returns by deploying minimal amounts of capital,” he added. Reliance received net proceeds of ₹1,400 crore from the offering.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:10 AM | https://www.thehindu.com/business/Industry/reliance-lists-gaming-unit-codemasters/article24060702.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/reliance-lists-gaming-unit-codemasters/article24060702.ece
2018-06-07,"Reliance Industries Ltd. aims to make its consumer businesses as big as its core energy operations, chairman Mukesh Ambani said in its annual report, as he seeks to reshape the industrial powerhouse.The company, primarily an oil and gas refining, marketing and petrochemicals conglomerate, counts telecoms, retail and media and entertainment as part of its consumer businesses that together contribute barely a tenth of total operating profit. However, buoyed by the success of Reliance’s fledgling telecoms start-up Jio, which turned a profit within a year of operation, Mr. Ambani is hoping to see rapid growth from the consumer divisions in future. “Our aim is to have the consumer businesses contribute on par with the energy and materials business over the next decade,” he said in a letter to shareholders in the annual report. “The year saw our consumer businesses attain a threshold, wherefrom they will start contributing meaningfully to consolidated profits,” he said.RIL also said it was banking on emerging technologies for the next wave of growth. Following the completion of the world’s largest capital expenditure cycle over five years at its Jamnagar refinery at a cost of more than ₹1.5 lakh crore, RIL has identified artificial intelligence, machine learning, big data analytics, IIoT, blockchain, 3D printing, and virtual reality as the set of next ‘big opportunities’.RIL is exploring collaborations with industry leaders such as GE, Honeywell, Siemens, Emerson, Schneider Electric, among others, to build foundation blocks for its long-term Industrial Internet of Things (IIoT) strategy and the digital manufacturing platform, according to the annual report.“RIL is piloting the use of virtual reality to increase safety and reliability through a virtual walk-through plant environment for interactive training, testing and process simulation for all crucial personnel,” Mr. Ambani said.RIL will hold its 41st AGM in Mumbai on July 5, where shareholders will vote to reappoint Mr. Ambani as MD for five years. His present term expires on April 19, 2019. The firm plans to raise ₹20,000 crore from non-convertible debentures via private placement.Mr. Ambani’s compensation for 2017-18 was capped at ₹15 crore for the tenth year in a row. His cousins Nikhil and Hital Meswani, both executive directors at RIL, received ₹19.99 crore each.(With Piyush Pandeyin Mumbai)Please enter a valid email address.Printable version | Apr 5, 2019 9:52:12 AM | https://www.thehindu.com/business/Industry/consumer-arms-to-power-profits-ril/article24106457.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/consumer-arms-to-power-profits-ril/article24106457.ece
2018-06-08,"Reliance Industries has sought shareholders’ nod to give Mukesh Ambani another five years as the Chairman and Managing Director of the company.Ambani, 61, has been on the board of Reliance Industries Ltd (RIL) since 1977 and was elevated as Chairman of the company after the death of his father and group patriarch Dhirubhai Ambani in July 2002.The company has in a shareholder notice for the 41st Annual General Meeting to be held on July 5 in Mumbai, moved a resolution to re-appoint Ambani “for a period of five years, on expiry of his present term of office, with effect from April 19, 2019“.The notice said he would be paid an annual salary of Rs.4.17 crore and Rs.59 lakh of perquisites and allowances. Retirement benefits are not included in the overall ceiling of remuneration.He will also be entitled to receive bonus based on net profits and “expenses incurred for travelling, boarding and lodging, including for spouse and attendant(s) during business trips and provision of car(s) for use on company’s business and communication expenses at residence shall be reimbursed at actuals and not considered as perquisites,” it said.Also, “the expenses, as may be borne by the company for providing security to Shri Mukesh D Ambani and his family members shall not be considered as perquisites and accordingly, not to be included for the purpose of computation of the overall ceiling of remuneration,” the notice said.After Dhirubhai Ambani’s demise on July 6, 2012, Mukesh was elected Chairman and Managing Director of RIL, while younger brother Anil, was elected Vice Chairman and MD.The two siblings parted ways in 2005 and divided the business their father created between them.RIL has also sought shareholder approval to raise up to Rs.20,000 crore through a non-convertible debenture (NCD) issue in 2018-19, according to the notice.RIL wants to “offer or invite subscriptions for secured / unsecured redeemable non-convertible debentures, in one or more series / tranches, of an aggregate nominal value up to Rs.20,000 crore, on private placement, from such persons and on such terms and conditions as the Board of Directors of the company may, from time to time, determine and consider proper and most beneficial“.The company did not say where the proceeds will be utilised.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:13 AM | https://www.thehindu.com/business/Industry/ril-seeks-extending-mukesh-ambanis-term-by-5-years/article24114396.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/ril-seeks-extending-mukesh-ambanis-term-by-5-years/article24114396.ece
